,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,166.0687459
2161,1030.217348
2162,2491.723912
2163,5173.069144
2164,7333.186652
2165,8295.794254
2166,8601.954641
2167,8519.26663
2168,8040.294995
2169,6843.477813
2170,5547.508908
2171,4008.833025
2172,2254.812714
2173,581.979515
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,422.4916357
2185,1918.241796
2186,4851.622674
2187,9886.470529
2188,12538.76759
2189,14512.63502
2190,14879.96283
2191,13107.07737
2192,11539.46877
2193,10653.31467
2194,8887.610433
2195,6525.125505
2196,3430.663485
2197,799.032659
2198,0.02309076
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,313.3877947
2209,1928.909727
2210,4530.753473
2211,6855.254101
2212,9461.923816
2213,11447.175
2214,12267.95915
2215,11785.43154
2216,10257.81613
2217,8134.066571
2218,6150.824286
2219,4165.018926
2220,2205.675577
2221,606.3402668
2222,0.13854456
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,416.6727642
2233,2423.860168
2234,6407.062449
2235,10313.58032
2236,13669.49901
2237,15999.54142
2238,17292.78562
2239,17271.01103
2240,15897.04154
2241,13562.0808
2242,11144.0395
2243,8091.48721
2244,4357.942226
2245,1126.390364
2246,0.99290268
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,834.3846126
2257,4023.56493
2258,7981.20574
2259,11739.2962
2260,14711.40029
2261,16966.02827
2262,18167.07106
2263,18228.05376
2264,17131.51975
2265,14992.89974
2266,11907.46621
2267,8325.44279
2268,4531.908011
2269,1220.923935
2270,2.74780044
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,918.3657067
2281,4242.049701
2282,8186.667323
2283,11956.25698
2284,15140.08024
2285,17432.20763
2286,18639.23092
2287,18665.87766
2288,17543.66673
2289,15353.46196
2290,12282.8296
2291,8610.198043
2292,4728.75674
2293,1321.04547
2294,5.68032696
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,893.3353229
2305,4030.56143
2306,7784.93428
2307,10049.2373
2308,12078.6611
2309,14310.70633
2310,15876.86021
2311,16233.17373
2312,16001.11159
2313,14324.21442
2314,11483.21967
2315,7515.696019
2316,2830.857904
2317,717.1990056
2318,6.67322964
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0.02309076
2328,779.798056
2329,3387.691581
2330,6669.927661
2331,10122.85064
2332,13163.69591
2333,14579.82913
2334,15516.09018
2335,16523.30913
2336,15890.16049
2337,13316.94929
2338,9220.371376
2339,5596.392047
2340,2376.801199
2341,652.4294238
2342,9.39793932
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0.13854456
2352,602.1146578
2353,2517.239201
2354,6254.54798
2355,8568.219041
2356,8326.435693
2357,7441.805587
2358,6378.591542
2359,6826.575377
2360,11196.03989
2361,12239.32661
2362,9820.015322
2363,6232.173033
2364,2972.819896
2365,1144.608973
2366,15.7017168
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0.13854456
2376,523.8831629
2377,2719.698985
2378,4650.155793
2379,9549.85343
2380,13368.9035
2381,14890.0535
2382,14420.41053
2383,11630.42327
2384,10635.7426
2385,8167.986898
2386,6271.773687
2387,4866.446942
2388,2671.600932
2389,1145.624967
2390,20.75859324
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,1.6163532
2400,458.0744969
2401,2118.623412
2402,5962.449866
2403,10450.85489
2404,11971.35834
2405,12175.06503
2406,10860.34642
2407,10304.94437
2408,11036.69056
2409,10567.18613
2410,9483.744584
2411,4573.263563
2412,2026.168008
2413,1105.885769
2414,27.22400604
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,2.12434992
2424,571.4732192
2425,1878.340963
2426,3972.488169
2427,7837.927574
2428,9198.481335
2429,10857.52935
2430,11540.71567
2431,11972.44361
2432,11365.27207
2433,9979.45702
2434,9244.893763
2435,6516.605015
2436,3404.293838
2437,1192.083576
2438,30.54907548
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,2.17053144
2448,353.3348095
2449,1386.577047
2450,4029.291438
2451,8307.616724
2452,12004.40122
2453,15182.95979
2454,16556.99855
2455,17643.32645
2456,16445.23927
2457,14678.40359
2458,11182.39325
2459,6793.717226
2460,2715.496467
2461,859.2764519
2462,35.19031824
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,7.22740788
2472,626.244502
2473,2432.380658
2474,6763.237422
2475,12144.46977
2476,15492.67615
2477,17865.94446
2478,19074.07612
2479,19132.01083
2480,18049.70073
2481,15733.88223
2482,12729.93599
2483,9162.667566
2484,5272.982863
2485,1911.914928
2486,78.64712856
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,12.21501204
2496,735.0481631
2497,2170.346714
2498,5857.409998
2499,12252.95016
2500,15153.35743
2501,16530.74436
2502,18277.00617
2503,18603.48643
2504,17570.45201
2505,15358.88829
2506,12484.45812
2507,9054.487356
2508,5289.123304
2509,1843.797186
2510,84.55836312
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,10.6217496
2520,734.863437
2521,3062.596771
2522,7856.861998
2523,11891.44122
2524,14046.1324
2525,15429.61528
2526,14725.00074
2527,10805.36732
2528,8354.329331
2529,5307.896092
2530,3377.393102
2531,2317.365583
2532,1527.93868
2533,633.2871838
2534,44.49589452
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,27.91672884
2544,928.9412748
2545,3917.693795
2546,8076.432034
2547,12102.25986
2548,14597.12411
2549,16063.34119
2550,15640.66483
2551,14879.08538
2552,13088.48931
2553,10621.95742
2554,8182.372441
2555,5281.849715
2556,2814.117103
2557,1283.014989
2558,89.66142108
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,20.36605032
2568,741.305759
2569,2247.608397
2570,3651.849876
2571,6981.652921
2572,9209.056903
2573,10016.86405
2574,14225.61688
2575,16327.66112
2576,14123.23245
2577,10628.28429
2578,6320.333555
2579,3483.610598
2580,1885.360554
2581,719.854443
2582,43.15663044
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,34.84395684
2592,1077.761223
2593,3396.350616
2594,7512.948218
2595,12088.1514
2596,14202.15666
2597,14423.94341
2598,13361.26046
2599,10952.01674
2600,10203.85303
2601,9756.215552
2602,8598.629572
2603,6677.385977
2604,4335.867459
2605,1666.829601
2606,125.0133746
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,73.0822554
2616,1920.689417
2617,5377.029827
2618,9099.006341
2619,12623.71849
2620,15448.52662
2621,17157.1274
2622,16784.85817
2623,17550.9865
2624,15201.08603
2625,12804.91169
2626,10477.29381
2627,6611.900581
2628,3506.816812
2629,1425.531159
2630,115.4307092
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,87.30616356
2640,2042.423904
2641,5410.188159
2642,9031.004053
2643,11977.93921
2644,13745.88325
2645,14230.00412
2646,16048.14747
2647,15075.4723
2648,13994.36291
2649,10883.99136
2650,6954.983094
2651,4338.361261
2652,2297.807709
2653,870.9141949
2654,81.30256596
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,36.7143084
2664,728.1440258
2665,2743.759557
2666,5943.74635
2667,8606.572793
2668,10382.36769
2669,11868.95082
2670,13713.20982
2671,12911.52172
2672,12882.86609
2673,12768.1512
2674,11195.37026
2675,8417.251652
2676,4929.484717
2677,1861.299982
2678,132.4947809
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,17.06407164
2688,299.3717034
2689,810.8320374
2690,1473.375214
2691,2766.34232
2692,6628.387384
2693,10665.94531
2694,13725.12465
2695,13309.4217
2696,12492.70152
2697,10130.07805
2698,5933.42478
2699,4403.223206
2700,3572.625478
2701,1851.116957
2702,202.0672408
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,50.31476604
2712,729.5294714
2713,1970.91182
2714,3654.874765
2715,5291.663288
2716,7534.58426
2717,8625.738124
2718,7679.294053
2719,7166.448274
2720,7603.902722
2721,8662.129162
2722,7446.885554
2723,5267.325627
2724,2817.488354
2725,1180.561287
2726,142.585443
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,66.6168426
2736,852.9726744
2737,2127.282447
2738,5531.807192
2739,10921.79094
2740,13738.84056
2741,14457.93301
2742,14153.64298
2743,13181.89143
2744,10753.18221
2745,7839.6132
2746,5697.529576
2747,4306.911646
2748,3219.983391
2749,1512.006056
2750,174.7739624
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,137.297659
2760,1348.731292
2761,3266.072548
2762,6973.247885
2763,12026.15271
2764,15046.37794
2765,16376.03626
2766,16754.12437
2767,15663.59396
2768,14113.3496
2769,12178.92118
2770,10423.76942
2771,8164.915827
2772,4594.576334
2773,2359.852581
2774,349.5017434
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,218.115319
2784,2347.314299
2785,5690.486894
2786,9986.869154
2787,13839.51628
2788,16835.68093
2789,18983.23707
2790,20140.98468
2791,20173.08084
2792,19166.11589
2793,17094.11272
2794,14182.04461
2795,10623.36595
2796,6758.780906
2797,3100.719616
2798,439.3709813
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,238.9200937
2808,2514.606855
2809,6182.735716
2810,10001.53179
2811,13587.71154
2812,16575.03243
2813,18714.16044
2814,19889.15685
2815,19970.13615
2816,18989.28685
2817,16911.62644
2818,14010.8959
2819,10528.69384
2820,6720.126974
2821,3010.59638
2822,432.5592071
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,274.5260456
2832,2481.125253
2833,6237.737906
2834,9967.819277
2835,13384.60522
2836,16426.78975
2837,18690.0306
2838,19966.14145
2839,20079.35544
2840,19047.10611
2841,17038.39471
2842,14189.75693
2843,10745.07735
2844,6984.308359
2845,3312.207887
2846,530.1638496
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,212.5966273
2856,1790.75771
2857,5796.496574
2858,10213.87442
2859,13801.50889
2860,16745.69624
2861,18921.95419
2862,20025.04598
2863,19991.47201
2864,19018.84302
2865,17047.46938
2866,14097.57861
2867,10597.64285
2868,6582.575316
2869,2494.72571
2870,383.7453404
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,336.4092824
2880,2213.503344
2881,5587.594468
2882,9677.499151
2883,13068.16944
2884,16312.28268
2885,18337.85032
2886,19360.79408
2887,19238.45924
2888,18102.64784
2889,16194.38126
2890,13059.39495
2891,10039.79318
2892,6638.547318
2893,3242.820153
2894,561.8212816
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,136.8820253
2904,1107.317396
2905,2791.626702
2906,3829.210003
2907,3568.330597
2908,4038.666287
2909,4540.174503
2910,6631.804817
2911,9601.876912
2912,13616.27481
2913,8367.05234
2914,5927.02864
2915,5014.597258
2916,3263.209294
2917,1961.929514
2918,284.0625295
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,97.76627784
2928,794.6454146
2929,1939.739294
2930,3369.034247
2931,6211.091169
2932,9215.360681
2933,10460.73773
2934,10400.74794
2935,10401.67157
2936,9996.451819
2937,8049.923842
2938,6749.613874
2939,3747.884346
2940,2820.72106
2941,1554.100511
2942,331.0753169
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,278.4745656
2952,2350.223734
2953,5357.841406
2954,8048.723122
2955,9899.909352
2956,9726.774833
2957,8916.658609
2958,9200.905865
2959,10187.73568
2960,12591.76088
2961,9566.24787
2962,5918.300333
2963,3977.960679
2964,3020.063591
2965,1512.998958
2966,298.1478931
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,211.76536
2976,1537.336619
2977,3792.818965
2978,7016.150517
2979,10452.03251
2980,13644.72263
2981,16230.54139
2982,16540.1423
2983,15984.00134
2984,15196.46788
2985,13170.41533
2986,11973.41342
2987,9332.569378
2988,5398.827505
2989,2755.166392
2990,554.4091476
2991,0
2992,0
2993,0
2994,0
2995,0
2996,0
2997,0
2998,0
2999,382.7524378
3000,2390.932744
3001,6656.881382
3002,10698.34165
3003,14268.93514
3004,17218.89519
3005,19343.4991
3006,20466.12567
3007,20477.39396
3008,19339.94313
3009,17140.94078
3010,14317.91064
3011,10848.08523
3012,7078.333933
3013,2948.412963
3014,654.530683
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,397.6228872
3024,2505.970911
3025,4528.490579
3026,6947.640232
3027,10638.42113
3028,13822.61384
3029,15126.01797
3030,14765.04012
3031,14091.71356
3032,13956.58643
3033,13617.0599
3034,12358.72893
3035,8350.149903
3036,4577.558444
3037,2249.594202
3038,607.4024418
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,411.4080709
3048,2093.823935
3049,4192.889473
3050,6017.798417
3051,7797.403291
3052,11657.27782
3053,18501.24054
3054,20177.95299
3055,19696.09501
3056,18795.717
3057,17158.99775
3058,14516.9299
3059,10941.39499
3060,7223.228452
3061,3512.866591
3062,733.4779914
3063,0.04618152
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,496.1742509
3072,2891.540421
3073,6486.309938
3074,10397.37669
3075,13917.23978
3076,16777.72313
3077,18627.84718
3078,19202.53001
3079,17899.81861
3080,14590.10452
3081,10950.97766
3082,8148.036481
3083,5798.089836
3084,3927.091735
3085,2382.435345
3086,722.0018837
3087,0.16163532
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,529.9560328
3096,2990.045603
3097,6325.875337
3098,9616.654999
3099,12007.84174
3100,13762.2315
3101,16234.79009
3102,17576.91742
3103,16241.92513
3104,16910.86445
3105,15660.63834
3106,11228.43623
3107,8256.77087
3108,5545.754011
3109,2513.84486
3110,653.7917786
3111,0.3463614
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,454.403066
3120,1953.663022
3121,3478.276633
3122,6084.11508
3123,10929.52634
3124,12618.9618
3125,10280.51435
3126,8660.605172
3127,10259.77885
3128,10809.06185
3129,5158.845236
3130,3238.987087
3131,6203.101766
3132,6344.163219
3133,3114.22771
3134,770.2846628
3135,0.8081766
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
3143,518.9879218
3144,2044.663707
3145,3413.645595
3146,7302.799211
3147,12583.17112
3148,15576.65724
3149,18249.96689
3150,18964.83373
3151,19223.12697
3152,17348.82689
3153,15137.65571
3154,12603.4679
3155,7551.163426
3156,5359.18067
3157,2783.452573
3158,595.3028836
3159,0.55417824
3160,0
3161,0
3162,0
3163,0
3164,0
3165,0
3166,0
3167,448.6996483
3168,1972.897625
3169,4520.247178
3170,7301.436857
3171,11183.03979
3172,14264.52481
3173,16401.08974
3174,16296.2346
3175,15709.2213
3176,15536.20223
3177,14782.93546
3178,13092.06838
3179,10183.4177
3180,6318.763383
3181,2714.272656
3182,722.7869695
3183,1.731807
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,345.0683174
3192,2182.469363
3193,5506.615173
3194,8332.808743
3195,10574.32118
3196,14049.18038
3197,14833.5735
3198,11013.29962
3199,6581.46696
3200,4386.182225
3201,3919.910508
3202,4396.434522
3203,4528.53676
3204,3246.607038
3205,2215.027335
3206,834.5693387
3207,3.07107108
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,653.2376004
3216,3290.294755
3217,6555.328219
3218,9280.822985
3219,10786.40981
3220,12602.9599
3221,13819.65822
3222,15284.85931
3223,16362.13563
3224,16277.94672
3225,14389.60745
3226,11321.79217
3227,8351.281351
3228,6721.373875
3229,3517.369289
3230,905.6657887
3231,5.21851176
3232,0
3233,0
3234,0
3235,0
3236,0
3237,0
3238,0
3239,582.7876916
3240,2549.750991
3241,4826.846289
3242,7518.120548
3243,9661.404892
3244,13109.68663
3245,15315.6162
3246,15998.71016
3247,16063.59519
3248,16503.52035
3249,15593.74441
3250,12764.61831
3251,9155.070706
3252,7118.6504
3253,3783.721206
3254,1133.802498
3255,6.65013888
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0.02309076
3263,555.5867764
3264,2409.820986
3265,6064.487934
3266,10035.31357
3267,13610.61757
3268,16836.99711
3269,17920.3232
3270,14228.96504
3271,10477.38617
3272,9165.161368
3273,9258.632765
3274,9028.948975
3275,8354.652602
3276,5503.128468
3277,2644.030565
3278,777.5582522
3279,7.43522472
3280,0
3281,0
3282,0
3283,0
3284,0
3285,0
3286,0.06927228
3287,669.7013123
3288,2900.291819
3289,4858.272813
3290,5336.551725
3291,7299.520323
3292,8979.419295
3293,12732.70688
3294,15769.92691
3295,18553.93366
3296,16134.71473
3297,9884.438542
3298,4300.723322
3299,4630.251558
3300,6100.070795
3301,2477.38455
3302,711.0799542
3303,10.11375288
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,0.13854456
3311,637.4435206
3312,2937.975939
3313,6305.00129
3314,9400.06367
3315,13469.97176
3316,16601.40208
3317,18528.834
3318,18453.81212
3319,16843.11616
3320,14328.57858
3321,12167.58362
3322,9886.678346
3323,8375.295741
3324,4913.228822
3325,2407.050095
3326,765.8281462
3327,8.7744888
3328,0
3329,0
3330,0
3331,0
3332,0
3333,0
3334,0.18472608
3335,546.1195648
3336,2414.970225
3337,5318.979657
3338,8230.285768
3339,11033.50403
3340,13223.10844
3341,15431.85509
3342,16859.07187
3343,14912.89026
3344,9647.942979
3345,8877.127228
3346,6665.702052
3347,5486.295304
3348,4392.809273
3349,3364.901001
3350,1085.635172
3351,12.90773484
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0.39254292
3359,489.9166549
3360,1893.44232
3361,5348.25874
3362,10604.96262
3363,14113.67287
3364,16731.74942
3365,17863.65848
3366,19820.96984
3367,16970.92351
3368,7969.152363
3369,7665.693596
3370,6902.821067
3371,4619.699081
3372,3088.065879
3373,1111.750822
3374,410.2073514
3375,6.62704812
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0.71581356
3383,902.3176285
3384,3695.814683
3385,7449.610263
3386,11213.91214
3387,14376.65354
3388,16708.52012
3389,18037.13936
3390,18199.76758
3391,17125.93179
3392,15682.87474
3393,14126.8346
3394,12459.19683
3395,10432.75173
3396,7559.545372
3397,3772.822367
3398,908.8523136
3399,15.19372008
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,1.08526572
3407,328.2582442
3408,673.4651062
3409,1364.17901
3410,2556.124041
3411,3458.233853
3412,3767.14204
3413,4403.223206
3414,4897.850376
3415,5662.731801
3416,7933.661865
3417,11116.28441
3418,10214.98277
3419,6592.850704
3420,3781.71231
3421,2242.666974
3422,793.1906968
3423,14.24699892
3424,0
3425,0
3426,0
3427,0
3428,0
3429,0
3430,0.99290268
3431,232.0159565
3432,826.6261172
3433,1795.999313
3434,3265.887822
3435,5660.422725
3436,7999.863074
3437,11005.49494
3438,13757.84426
3439,15214.77885
3440,15111.35534
3441,13711.66274
3442,11955.84135
3443,9837.287211
3444,7204.663481
3445,3540.968046
3446,1322.500188
3447,25.53838056
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,1.9627146
3455,701.7281964
3456,2833.374797
3457,6035.947755
3458,8908.646116
3459,11328.39613
3460,11658.24763
3461,10877.75686
3462,10999.02953
3463,14007.33992
3464,16846.87995
3465,14182.02152
3466,9361.17883
3467,5789.754072
3468,3617.259917
3469,1616.884287
3470,546.3966539
3471,14.75499564
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0.50799672
3479,263.5117531
3480,933.928879
3481,1783.391758
3482,3019.255415
3483,4460.811561
3484,5891.445779
3485,6251.961815
3486,5577.480715
3487,4801.492634
3488,4568.783955
3489,4028.044537
3490,3290.225483
3491,2480.571075
3492,1565.530437
3493,762.7570751
3494,206.6853928
3495,3.1172526
3496,0
3497,0
3498,0
3499,0
3500,0
3501,0
3502,0.3463614
3503,172.8574294
3504,776.1958974
3505,2003.285065
3506,3421.935178
3507,5788.068446
3508,5882.37111
3509,6429.599031
3510,5977.712858
3511,4899.004914
3512,3812.815563
3513,4343.625954
3514,3730.704821
3515,2543.816666
3516,1498.705778
3517,528.5705872
3518,161.6584108
3519,4.54887972
3520,0
3521,0
3522,0
3523,0
3524,0
3525,0
3526,0.85435812
3527,358.2069599
3528,1619.216454
3529,3544.639477
3530,4927.937636
3531,5672.060468
3532,5289.377302
3533,5811.136115
3534,6625.039224
3535,6372.841943
3536,5873.388804
3537,5012.749998
3538,3774.669628
3539,2790.795435
3540,1845.044087
3541,835.9316935
3542,243.9076979
3543,6.927228
3544,0
3545,0
3546,0
3547,0
3548,0
3549,0
3550,2.309076
3551,444.7049468
3552,1595.756242
3553,3267.319449
3554,5142.704795
3555,6844.332172
3556,9082.404085
3557,10068.84135
3558,10999.26044
3559,9051.785737
3560,7493.713615
3561,5642.388841
3562,4758.451458
3563,3308.559547
3564,3173.77878
3565,2344.63577
3566,1009.574209
3567,30.91852764
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,2.05507764
3575,522.4515358
3576,1878.525689
3577,3680.713326
3578,5996.739644
3579,8827.66682
3580,12741.27355
3581,15788.39951
3582,16398.06485
3583,15377.3378
3584,14457.10175
3585,13884.72799
3586,13607.70814
3587,11201.62786
3588,7703.400807
3589,4431.971202
3590,1491.432188
3591,40.93991748
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,5.56487316
3599,1027.169368
3600,3811.014484
3601,7306.309007
3602,10809.54675
3603,13948.71248
3604,16300.41403
3605,16795.22592
3606,14431.35555
3607,9498.037765
3608,8545.890276
3609,8944.94479
3610,10086.87524
3611,6535.470166
3612,4404.031383
3613,3032.624965
3614,1249.671931
3615,39.831561
3616,0
3617,0
3618,0
3619,0
3620,0
3621,0
3622,5.49560088
3623,890.4027964
3624,2966.285211
3625,5298.798333
3626,8566.325599
3627,11622.48005
3628,14852.48483
3629,17941.70525
3630,17755.08572
3631,17261.38218
3632,16337.68251
3633,15543.40655
3634,12884.66717
3635,9795.562207
3636,6509.700878
3637,3622.570792
3638,1294.952912
3639,38.677023
3640,0
3641,0
3642,0
3643,0
3644,0
3645,0
3646,7.01959104
3647,1086.581893
3648,3957.571538
3649,7458.084572
3650,11035.25893
3651,14325.36896
3652,16083.59179
3653,18639.13856
3654,18722.70402
3655,19282.42404
3656,18543.68136
3657,16859.44132
3658,14038.48936
3659,11006.67257
3660,6861.557879
3661,3135.124848
3662,1130.131067
3663,36.945216
3664,0
3665,0
3666,0
3667,0
3668,0
3669,0
3670,4.618152
3671,520.4195489
3672,1757.899559
3673,3859.112537
3674,7034.115128
3675,10569.40285
3676,13744.95962
3677,14446.52618
3678,10168.66271
3679,9650.898596
3680,8920.02986
3681,5116.473692
3682,2644.700197
3683,2158.98606
3684,1355.612338
3685,659.7953762
3686,391.1112929
3687,24.66093168
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,3.83306616
3695,532.3805626
3696,1948.051967
3697,3356.565237
3698,4514.24358
3699,4898.381463
3700,5864.937586
3701,8624.39886
3702,13646.10807
3703,13916.59324
3704,9433.314364
3705,6409.463889
3706,5580.875057
3707,5195.952087
3708,4476.120735
3709,3168.675723
3710,1259.716412
3711,37.93811868
3712,0
3713,0
3714,0
3715,0
3716,0
3717,0
3718,8.40503664
3719,1126.436545
3720,3983.548643
3721,7777.683782
3722,11360.2152
3723,14247.78401
3724,16570.34501
3725,18487.20136
3726,18840.79017
3727,17292.30071
3728,17870.47025
3729,14915.24551
3730,11390.16391
3731,8364.073632
3732,7086.415699
3733,3651.919148
3734,1423.591536
3735,47.08205964
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,8.03558448
3743,1048.874682
3744,3721.122156
3745,7683.681298
3746,11345.18311
3747,14505.84634
3748,17242.17067
3749,19298.07958
3750,20658.58716
3751,20710.84155
3752,20029.10995
3753,17025.78716
3754,15233.25146
3755,11279.83626
3756,6547.084818
3757,3445.741752
3758,1198.29499
3759,37.56866652
3760,0
3761,0
3762,0
3763,0
3764,0
3765,0
3766,8.84376108
3767,1138.628466
3768,4027.975265
3769,7559.961006
3770,11276.2341
3771,14754.97255
3772,17620.6975
3773,19446.57626
3774,20072.31276
3775,18593.09559
3776,17266.48524
3777,17152.34762
3778,15124.72489
3779,11797.48492
3780,7658.212189
3781,3645.777006
3782,1129.853978
3783,42.90263208
3784,0
3785,0
3786,0
3787,0
3788,0
3789,0
3790,8.10485676
3791,651.4596119
3792,1699.225938
3793,3443.132496
3794,6857.95572
3795,12017.42441
3796,15052.65863
3797,13157.18432
3798,11137.34318
3799,7766.461672
3800,4901.983622
3801,4424.997793
3802,6171.767605
3803,6615.156379
3804,4155.343897
3805,2218.814219
3806,729.18311
3807,22.35185568
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,3.3481602
3815,400.2552338
3816,1346.699305
3817,2519.271188
3818,3647.162451
3819,4250.039104
3820,6706.318699
3821,6506.42199
3822,5796.542755
3823,6532.191278
3824,7565.017882
3825,7247.935566
3826,5962.634592
3827,4944.701528
3828,3107.970114
3829,1343.328054
3830,377.4646537
3831,12.16883052
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0.53108748
3839,245.5240511
3840,1210.764001
3841,3141.520989
3842,4617.690185
3843,6101.987328
3844,7959.892969
3845,9757.393181
3846,11129.42305
3847,11864.2634
3848,12410.72932
3849,10972.8677
3850,9323.356165
3851,6926.92782
3852,3944.248169
3853,1971.627633
3854,677.3443538
3855,30.73380156
3856,0
3857,0
3858,0
3859,0
3860,0
3861,0
3862,5.21851176
3863,731.4229138
3864,2705.752166
3865,5482.023513
3866,8542.519025
3867,11182.64725
3868,12770.02155
3869,14239.14806
3870,15341.82421
3871,16380.58514
3872,17388.08118
3873,15635.09996
3874,13652.87367
3875,9791.544415
3876,6833.987511
3877,3708.907143
3878,1187.834876
3879,37.33775892
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,6.55777584
3887,929.6109068
3888,3479.338808
3889,7168.826622
3890,10805.59823
3891,14208.71444
3892,17025.85643
3893,19121.43527
3894,20258.81683
3895,20449.73123
3896,19503.17171
3897,17583.9601
3898,14847.77431
3899,11502.68518
3900,7844.508441
3901,4285.067787
3902,1369.628429
3903,41.65573104
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,6.41923128
3911,943.257546
3912,3576.112183
3913,7171.736058
3914,10826.63391
3915,14104.48275
3916,16620.19796
3917,18408.06933
3918,19650.3984
3919,20051.11544
3920,19219.43245
3921,17288.12128
3922,14100.81132
3923,10096.73499
3924,6098.546805
3925,3188.972501
3926,1061.736236
3927,35.02868292
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,5.91123456
3935,881.5128538
3936,3397.68988
3937,6746.796801
3938,10321.131
3939,13696.37666
3940,16605.76624
3941,18687.46752
3942,19855.69834
3943,20434.51442
3944,19304.79899
3945,17206.70326
3946,14495.73259
3947,11155.37706
3948,7484.477311
3949,3877.585145
3950,1131.331786
